29	can you tell me about your past medical history
228	any anxiety
98	what about your grandparents
75	ok, good. and i would like to know a little about your family medical history.
102	what were you doing when you first noticed the pain
1	that must be very hard to deal with. what part of your back hurts
45	what other activities do you do
17	i'm sorry to hear that. it sounds that it's been hard on you.
8	anything else
4	what do you do for work
60	ok, can you tell me more
169	have you tried anything to treat the pain
220	have you taken any medications in the past
77	that is great. do you have any siblings
8	ok does anything else about your back pain concern you
167	to get a better understanding of your situation, i will ask some questions about your past medical history
60	okay.  can you tell me more about the back pain jim
60	tell me more about that
48	do you drink alcohol
15	my name is aashish and i am a medical student at the ohio state university
106	okay mr. wilkins, that you for talking with me. i am going to share your information with your doctor to see if we can sort out your back pain and problems with urination. i hope you enjoy the rest of your day.
32	hospitalizations
30	have you ever had back pain in the pasty
34	what about any current medications you are taking
0	what brings you into the office today
20	i am going to ask questions about your medical history
132	hello mr. wilkins can i call you jim
156	has there been any burning when you urinate
8	are there any other issues
208	i see. do you know the cause of death for any of your grandparents
111	how do you like your job
3	is there anything that makes the pain worse
44	are you currently working
8	what else
95	are your partners menwomen or both
4	oh no. do you work
10	what type of pain is it
236	has this injury caused stress
268	how often does your back hurt
8	are there any other symptoms you are experiencing
191	when was your last sexual encounter
229	has your pain gotten better or worse over time
339	does it affect how you sleep
5	have you taken any measures to alleviate the pain
8	okay, we can discuss that. any other concerns
72	thank you so much for the information mr. wilkins.
208	how did your grandparents die
39	do you have any medical conditions you see another doctor for
181	hello mr wilkins. my name is student doctor lindsay mlynarek. it's nice to meet you
48	do you drink alcohol
2	can you tell me about when the pain started
77	do you have any siblings
20	i can understand that it is definitely hindering your work and we will do the best we can to help you. before i ask some more specific questions is there anything else you would like to share with me
48	do you drink alcohol
15	hi mr. wilkins, my name is colleen and i'm a med student.
